时刻,日前电价,实时电价,地方电厂总加预测值,联络线受电负荷预测值,风电总加预测值,光伏总加预测值,核电总加预测值,自备机组总加预测值,试验机组总加预测值,直调负荷预测值,竞价空间预测值,新能源总加预测值,地方电厂总加实际值,联络线受电负荷实际值,风电总加实际值,光伏总加实际值,核电总加实际值,自备机组总加实际值,试验机组总加实际值,直调负荷实际值,竞价空间实际值,新能源总加实际值
2022/10/20 11:00,-27.0,102.09,6750,19417.0,5819.38,5809.5,1250.0,4215.0,0,47096.95,3836.07,11628.88,6672.3572,19428.9808,6438.345,5194.21,1263.9373,3697.7653,0.0,49450.9248,6755.3292,11632.555
2022/10/20 12:00,14.0,162.58,6750,15903.25,5777.5475,6108.8275,1250.0,4215.0,0,44700.7725,4696.1475,11886.375,6693.3105,16001.9519,6252.165,5485.73,1266.429,3699.0657,0.0,46740.0977,7341.4456,11737.895
2022/10/20 13:00,-59.75,-16.6725,6750,15454.0,5529.6675,5903.0625,1250.0,4215.0,0,42400.0475,3298.3175,11432.73,6699.4202,15346.174,5595.7625,5524.735,1267.4064,3668.0405,0.0,43911.5029,5809.9643,11120.4975
2022/10/20 14:00,51.5,145.59,6750,16844.5,5278.9,5207.52,1250.0,4215.0,0,45933.9175,6387.9975,10486.42,6681.5781,16919.9101,5140.6875,5332.1025,1270.2867,3740.8515,0.0,47049.4248,7964.0084,10472.79
2022/10/20 15:00,89.51,123.8,6750,19291.0,5216.955,3922.455,1250.0,4215.0,0,49600.2025,8954.7925,9139.41,6661.6447,19296.3887,5199.14,4166.15,1274.7075,3744.4088,0.0,49568.2949,9225.8552,9365.29
2022/10/20 16:00,446.875,429.53,6750,19291.0,5239.4825,2292.0425,1250.0,4215.0,0,54721.805,15684.28,7531.525,6692.504,19224.9176,5478.285,2460.11,1276.0664,3739.2927,0.0,53808.9238,14937.7481,7938.395
2022/10/20 17:00,735.85,724.95,6750,19816.0,5381.2375,764.625,1250.0,4215.0,0,59317.38,21140.5175,6145.8625,6703.2493,19730.4365,5293.2625,757.4775,1275.467,3742.2235,0.0,59115.1523,21613.036,6050.74
2022/10/20 18:00,859.1,949.7925,6750,20877.5,5921.99,59.22,1250.0,4215.0,0,62371.545,23297.835,5981.21,6752.2803,20876.9939,5513.0025,12.255,1276.5517,3767.587,0.0,62438.8379,24240.1675,5525.2575
2022/10/20 19:00,672.57,759.3575,6750,21414.0,6651.0975,0.455,1250.0,4215.0,0,61962.475,21681.9225,6651.5525,6749.2061,21380.3805,6274.0825,1.8725,1273.7732,3708.1954,0.0,61316.4658,21928.9556,6275.955
2022/10/20 20:00,492.09,560.5,6750,21324.0,7281.09,0.0,1250.0,4215.0,0,59866.785,19046.695,7281.09,6735.4221,21380.2246,6931.105,1.94,1273.954,3716.3454,0.0,59254.1445,19215.1534,6933.045
2022/10/20 21:00,478.5175,486.0025,6750,21324.0,7654.06,0.0,1250.0,4215.0,0,59078.4675,17885.4075,7654.06,6694.233,21375.8105,7412.6975,1.805,1274.8486,3699.597,0.0,58433.8037,17974.8121,7414.5025
2022/10/20 22:00,451.0825,455.98,6750,20479.5,7764.5675,0.0,1250.0,4215.0,0,57457.8775,16998.81,7764.5675,6683.3143,20535.8037,7811.8375,1.8925,1274.9533,3669.7831,0.0,56808.7949,16831.2105,7813.73
2022/10/20 23:00,488.67,485.88,6750,18459.75,7649.66,0.0,1250.0,4215.0,0,55445.7825,17121.3725,7649.66,6742.8713,17516.146,7882.1825,1.95,1274.9915,3642.7004,0.0,54578.918,17518.0763,7884.1325
2022/10/21 0:00,542.4,519.5,6750,16299.0,7322.3625,0.0,1250.0,4215.0,0,53976.2925,18139.93,7322.3625,6725.9033,15407.176,7936.4775,1.9375,1274.9634,3755.7667,0.0,53255.4375,18153.2131,7938.415
2022/10/21 1:00,476.715,468.1725,6750,15173.5,6959.96,4.0,1250.0,4215.0,0,53042.52,18690.06,6963.96,6716.5085,15292.7244,7747.6,2.055,1275.0013,3720.9718,0.0,52705.6211,17950.7601,7749.655
2022/10/21 2:00,470.02,456.0975,6750,15259.0,6546.63,4.0,1250.0,4215.0,0,51986.4975,17961.8675,6550.63,6730.1566,15267.0767,7170.7375,1.98,1276.5318,3677.3002,0.0,51754.5273,17630.7445,7172.7175
2022/10/21 3:00,475.595,458.9175,6750,15265.0,6104.425,4.0,1250.0,4215.0,0,51211.86,17623.435,6108.425,6721.4528,15232.2457,6148.675,1.9475,1278.1179,3671.6566,0.0,50986.8262,17932.7307,6150.6225
2022/10/21 4:00,483.2875,459.9225,6750,15292.0,5655.9525,4.0,1250.0,4215.0,0,50676.46,17509.5075,5659.9525,6708.8745,15355.7542,5603.0375,1.9875,1282.1007,3554.0714,0.0,50452.043,17946.2172,5605.025
2022/10/21 5:00,491.48,472.1125,6750,15292.0,5245.615,4.0,1250.0,4215.0,0,51176.5225,18419.9075,5249.615,6737.7134,15334.6209,5302.8775,2.015,1284.1252,3604.6604,0.0,50954.3154,18688.303,5304.8925
2022/10/21 6:00,496.75,490.0,6750,16460.5,4850.29,7.0475,1250.0,4215.0,0,53526.6675,19993.83,4857.3375,6733.5198,16608.4973,4869.9175,2.0575,1285.3412,3686.7207,0.0,53052.335,19866.281,4871.975
2022/10/21 7:00,561.95,546.4,6750,18006.0,4458.905,193.9275,1250.0,4215.0,0,56157.63,21283.7975,4652.8325,6653.2975,18085.6801,4508.815,141.5325,1285.7115,3671.1324,0.0,56465.542,22119.373,4650.3475
2022/10/21 8:00,454.2725,458.8,6750,18577.0,3866.5125,1247.6975,1250.0,4215.0,0,53533.8525,17627.6425,5114.21,6658.3649,18698.2816,4061.135,1200.5225,1285.5115,3642.2182,0.0,55475.334,19929.3003,5261.6575
2022/10/21 9:00,324.6,408.89,6750,19835.0,2914.835,2870.7275,1250.0,4215.0,0,52883.815,15048.2525,5785.5625,6637.2612,19899.8312,2604.19,2380.685,1285.4449,3638.2967,0.0,55291.7188,18846.0098,4984.875
2022/10/21 10:00,87.5,335.545,6750,20326.0,2140.7475,4298.2375,1250.0,4215.0,0,49998.84,11018.855,6438.985,6620.836,20274.7174,1515.3125,3626.5025,1285.7965,3688.4312,0.0,52941.3457,15929.7496,5141.815
2022/10/21 11:00,99.5775,282.195,6750,18467.0,1725.1775,5194.2,1250.0,4215.0,0,48592.85,10991.4725,6919.3775,6625.8664,18478.5811,1123.32,5187.735,1286.3576,3756.8148,0.0,50206.624,13747.9491,6311.055
2022/10/21 12:00,138.82,185.9225,6750,14953.25,1428.025,5596.09,1250.0,4215.0,0,45995.155,11802.79,7024.115,6673.735,14990.1139,801.975,5770.5775,1288.4869,3676.7846,0.0,46491.3096,13289.6367,6572.5525
2022/10/21 13:00,58.75,67.725,6750,14504.0,1168.1675,5503.9325,1250.0,4215.0,0,43737.2275,10346.1275,6672.1,6692.0197,14584.6428,579.23,5601.485,1289.7409,3667.3609,0.0,44027.1162,11612.6369,6180.715
2022/10/21 14:00,130.44,150.5,6750,15894.5,985.53,4908.1575,1250.0,4215.0,0,46973.6425,12970.455,5893.6875,6678.8842,15850.8393,600.615,5075.5775,1291.6413,3656.8218,0.0,47363.1357,14208.7566,5676.1925
2022/10/21 15:00,221.43,223.135,6750,18341.0,913.76,3727.83,1250.0,4215.0,0,50345.3725,15147.7825,4641.59,6681.5422,18350.7546,710.195,4088.88,1293.7036,3661.9342,0.0,50642.9766,15855.967,4799.075
2022/10/21 16:00,484.75,490.3575,6750,18341.0,959.0625,2194.7075,1250.0,4215.0,0,55000.075,21290.305,3153.77,6654.2855,18354.9312,894.64,2453.515,1293.741,3616.7038,0.0,54681.9629,21414.1464,3348.155
2022/10/21 17:00,735.14,760.75,6750,18866.0,1161.0625,707.6375,1250.0,4215.0,0,59485.3625,26535.6625,1868.7,6675.0217,18826.1863,1032.2,712.155,1295.4324,3515.2825,0.0,59323.4141,27267.1362,1744.355
2022/10/21 18:00,808.345,805.055,6750,19894.5,1552.8475,50.64,1250.0,4215.0,0,62495.48,28782.4925,1603.4875,6699.7505,20005.667,1520.9675,13.705,1296.0875,3615.1238,0.0,62600.6152,29449.3139,1534.6725
2022/10/21 19:00,714.305,671.685,6750,20358.5,2054.595,5.04,1250.0,4215.0,0,61751.2525,27118.1175,2059.635,6738.7891,20500.0405,2166.4625,1.7975,1296.6387,3619.8597,0.0,61361.9326,27038.3446,2168.26
2022/10/21 20:00,518.75,504.5725,6750,20247.0,2622.4425,4.015,1250.0,4215.0,0,59664.6325,24576.175,2626.4575,6725.6204,20436.2063,2848.03,1.89,1297.504,3609.2622,0.0,59205.6748,24287.1619,2849.92
2022/10/21 21:00,497.775,477.75,6750,20247.0,3169.385,4.0,1250.0,4215.0,0,58878.4675,23243.0825,3173.385,6734.0196,20324.3123,3641.95,1.835,1298.1312,3630.6876,0.0,58353.6484,22722.7127,3643.785
2022/10/21 22:00,482.715,469.8825,6750,19405.5,3605.2525,4.0,1250.0,4215.0,0,57257.8775,22028.125,3609.2525,6743.9222,19475.7285,4400.7675,2.04,1299.1762,3604.548,0.0,57012.083,21485.9006,4402.8075
2022/10/21 23:00,459.0025,460.255,6750,17387.25,3901.1775,4.0,1250.0,4215.0,0,55245.7825,21738.355,3905.1775,6738.4985,17442.6029,5015.7875,1.8925,1300.498,3580.3315,0.0,55087.5176,21007.9067,5017.68
2022/10/22 0:00,470.9275,456.895,6750,15225.0,3958.91,4.0,1250.0,4215.0,0,53730.05,22327.14,3962.91,6773.1503,15227.7211,5549.505,2.005,1299.6222,3578.8206,0.0,53233.6846,20802.8604,5551.51
2022/10/22 1:00,484.3575,466.685,6750,15255.5,4911.475,8.0,1250.0,4215.0,0,52825.395,20435.42,4919.475,6790.0848,15201.0165,5601.5325,2.03,1298.1671,3628.3463,0.0,52643.4453,20122.2681,5603.5625
2022/10/22 2:00,503.25,463.345,6750,15323.5,4589.0,8.0,1250.0,4215.0,0,51828.7,19693.2,4597.0,6776.9832,15365.0424,4932.38,1.9925,1298.7188,3659.8531,0.0,51725.6367,19690.6667,4934.3725
2022/10/22 3:00,529.2125,498.6875,6750,15314.0,3968.735,8.0,1250.0,4215.0,0,50965.63,19459.895,3976.735,6806.2433,15317.6731,4013.8175,2.0525,1298.1862,3734.1505,0.0,50886.4512,19714.3281,4015.87
2022/10/22 4:00,516.31,521.11,6750,15341.0,3263.7825,8.0,1250.0,4215.0,0,50336.7925,19509.01,3271.7825,6820.5709,15377.644,2963.785,2.0425,1297.9772,3773.2842,0.0,50559.251,20323.9472,2965.8275
2022/10/22 5:00,517.0,537.1,6750,15341.0,2692.7525,8.0,1250.0,4215.0,0,50769.6425,20512.89,2700.7525,6797.246,15295.335,2015.7725,2.105,1298.2049,3755.3465,0.0,50862.8262,21698.8163,2017.8775
2022/10/22 6:00,508.25,542.45,6750,16509.5,2426.995,10.8625,1250.0,4215.0,0,53150.88,21988.5225,2437.8575,6790.4896,16535.3847,1652.1675,2.0525,1293.4675,3750.782,0.0,52462.4697,22438.1259,1654.22
2022/10/22 7:00,528.5,524.895,6750,18062.5,2599.0425,218.79,1250.0,4215.0,0,55067.055,21971.7225,2817.8325,6770.0496,18019.3539,1913.2225,152.5825,1292.3637,3753.4663,0.0,54599.8711,22698.8326,2065.805
2022/10/22 8:00,470.8175,493.8575,6750,18646.0,3033.1775,1450.0575,1250.0,4215.0,0,52913.145,17568.91,4483.235,6724.6811,18718.1525,2333.355,1357.9075,1291.1556,3840.9565,0.0,54283.2471,20017.0389,3691.2625
2022/10/22 9:00,199.3075,337.48,6750,19892.0,3405.4025,3299.625,1250.0,4215.0,0,50871.955,12059.9275,6705.0275,6663.6454,20380.7456,2635.3525,3177.0275,1292.6691,3879.5904,0.0,52313.5537,14284.5232,5812.38
2022/10/22 10:00,13.25,15.875,6750,20355.0,3806.2425,4883.875,1250.0,4215.0,0,47457.755,6197.6375,8690.1175,6712.8146,20677.3386,2972.965,4771.63,1294.7045,3821.9502,0.0,49028.6875,8777.2846,7744.595
2022/10/22 11:00,-32.25,24.25,6750,18467.0,4368.8575,5797.5275,1250.0,4215.0,0,45520.8125,4672.4275,10166.385,6690.4805,18395.8528,3984.97,5781.6975,1297.1846,3759.1492,0.0,46967.5732,7058.2386,9766.6675
2022/10/22 12:00,-14.0,3.5,6750,14953.25,4779.455,6111.2525,1250.0,4215.0,0,43570.7275,5511.77,10890.7075,6739.4833,15045.12,4076.6225,6212.09,1299.2568,3730.9514,0.0,44751.1523,7647.6283,10288.7125
2022/10/22 13:00,-80.0,-52.25,6750,14504.0,4996.7475,5940.9875,1250.0,4215.0,0,42101.33,4444.595,10937.735,6732.0035,14576.5712,3971.635,6084.81,1301.1192,3672.3006,0.0,43130.7119,6792.2724,10056.445
2022/10/22 14:00,16.5,53.5,6750,15894.5,5199.5625,5262.5175,1250.0,4215.0,0,45098.965,6527.385,10462.08,6728.8428,16869.0857,4486.885,5435.2025,1302.2705,3661.1474,0.0,46548.8037,8065.3698,9922.0875
2022/10/22 15:00,18.25,148.75,6750,18341.0,5366.0825,3960.7125,1250.0,4215.0,0,48715.6775,8832.8825,9326.795,6708.4185,18312.8875,5186.82,4298.6325,1299.9408,3715.5308,0.0,49498.7676,9976.5375,9485.4525
2022/10/22 16:00,351.59,420.62,6750,18341.0,5418.0125,2289.8475,1250.0,4215.0,0,53693.155,15429.295,7707.86,6699.7253,18342.1566,5715.7,2548.8275,1298.0299,3753.0756,0.0,53813.1211,15455.6062,8264.5275
2022/10/22 17:00,495.63,521.5625,6750,18866.0,5412.4725,736.8775,1250.0,4215.0,0,58538.6125,21308.2625,6149.35,6676.5209,18710.8728,5561.84,674.95,1296.0624,3778.3664,0.0,58604.334,21905.7215,6236.79
2022/10/22 18:00,611.005,626.5,6750,19918.5,5559.565,50.9875,1250.0,4215.0,0,62121.59,24377.5375,5610.5525,6691.1835,19961.8922,5721.05,11.6775,1294.3424,3790.5025,0.0,61970.4395,24499.7914,5732.7275
2022/10/22 19:00,524.95,519.25,6750,20433.0,5717.31,8.5625,1250.0,4215.0,0,61035.195,22661.3225,5725.8725,6712.1144,20490.0338,6014.54,1.73,1294.4189,3806.0473,0.0,60299.1074,21980.223,6016.27
2022/10/22 20:00,459.0625,458.5,6750,20338.0,5722.6875,8.0,1250.0,4215.0,0,59006.9125,20723.225,5730.6875,6744.0285,20371.0903,6070.19,1.645,1294.6768,3808.5824,0.0,58407.1768,20116.9638,6071.835
2022/10/22 21:00,453.53,454.985,6750,20338.0,5530.0925,8.0,1250.0,4215.0,0,58113.6325,20022.54,5538.0925,6731.0753,20422.2588,5849.16,1.725,1297.4359,3806.7769,0.0,57606.5811,19498.1492,5850.885
2022/10/22 22:00,457.65,467.885,6750,19495.0,5222.1,8.0,1250.0,4215.0,0,56640.8075,19700.7075,5230.1,6733.6174,19518.4034,5507.5125,1.7375,1297.3414,3792.9223,0.0,56253.6436,19402.1091,5509.25
2022/10/22 23:00,474.83,494.9025,6750,17474.75,4841.315,8.0,1250.0,4215.0,0,54622.01,20082.945,4849.315,6764.8024,17466.0476,4939.7225,1.805,1296.0491,3741.2148,0.0,54495.3154,20285.674,4941.5275
2022/10/23 0:00,499.6825,528.25,6750,15313.0,4340.815,8.0,1250.0,4215.0,0,53093.0775,21216.2625,4348.815,6760.7756,15329.2015,4162.8225,1.8825,1293.4355,3721.7524,0.0,52877.3418,21607.4718,4164.705
2022/10/23 1:00,510.0,542.3625,6750,15255.5,3621.2725,4.0,1250.0,4215.0,0,52409.705,21313.9325,3625.2725,6767.8749,15216.8212,3474.7,1.9175,1291.9051,3747.7677,0.0,52445.8877,21944.9013,3476.6175
2022/10/23 2:00,515.0775,520.595,6750,15324.0,3122.65,4.0,1250.0,4215.0,0,51412.915,20747.265,3126.65,6790.15,15411.4318,2901.6475,2.045,1290.5653,3779.4205,0.0,51519.9893,21344.7292,2903.6925
2022/10/23 3:00,523.5,546.0,6750,15314.75,2636.0025,4.0,1250.0,4215.0,0,50616.26,20446.5075,2640.0025,6815.2582,15263.7441,2321.595,1.985,1288.8358,3809.3573,0.0,50693.3076,21192.5322,2323.58
2022/10/23 4:00,512.3475,548.6925,6750,15343.0,2181.8925,4.0,1250.0,4215.0,0,50120.2575,20376.365,2185.8925,6820.8719,15231.9725,1789.65,1.95,1287.0584,3843.0306,0.0,50092.3047,21117.7713,1791.6
2022/10/23 5:00,509.835,535.25,6750,15343.0,1815.4125,4.0,1250.0,4215.0,0,50530.8875,21153.475,1819.4125,6802.3807,15233.4345,1554.585,2.03,1285.1388,3845.3382,0.0,50413.4834,21690.5762,1556.615
2022/10/23 6:00,511.6725,552.305,6750,16511.5,1535.305,5.1,1250.0,4215.0,0,52208.6125,21941.7075,1540.405,6811.5353,16560.4564,1252.975,1.975,1282.4681,3836.4601,0.0,51993.4121,22247.5422,1254.95
2022/10/23 7:00,525.695,583.355,6750,18063.0,1319.395,220.605,1250.0,4215.0,0,53872.9825,22054.9825,1540.0,6787.6166,18020.2936,915.375,203.4125,1282.4497,3837.9581,0.0,53909.6865,22862.581,1118.7875
2022/10/23 8:00,465.8925,524.455,6750,18646.0,1096.9375,1565.305,1250.0,4215.0,0,51262.4125,17739.17,2662.2425,6724.2156,18731.469,777.5525,1862.2875,1282.0405,3919.5637,0.0,52500.9141,19203.7853,2639.84
2022/10/23 9:00,211.75,190.7,6750,19892.0,835.0425,3565.465,1250.0,4215.0,0,48508.2725,12000.765,4400.5075,6671.4278,19831.6609,517.9075,4062.175,1282.4492,3830.516,0.0,49117.7441,12921.6077,4580.0825
2022/10/23 10:00,42.75,-80.0,6750,20355.0,667.945,5164.8975,1250.0,4215.0,0,45177.8925,6775.05,5832.8425,6669.5911,19955.7994,226.5425,5696.2725,1283.3237,3808.8819,0.0,45676.0801,8035.669,5922.815
2022/10/23 11:00,40.25,-35.5,6750,18467.0,670.9175,6089.14,1250.0,4215.0,0,43466.7825,6024.725,6760.0575,6688.5883,17484.0657,189.865,6639.63,1284.1599,3806.7115,0.0,43855.9199,7762.8995,6829.495
2022/10/23 12:00,70.985,-10.195,6750,14953.25,799.4775,6427.2425,1250.0,4215.0,0,41433.0125,7038.0425,7226.72,6736.0385,14092.6118,375.37,7003.5275,1284.8256,3806.4683,0.0,42038.8428,8740.0011,7378.8975
2022/10/23 13:00,2.25,-47.5,6750,14504.0,995.32,6289.36,1250.0,4215.0,0,39778.555,5774.875,7284.68,6755.7258,13844.145,778.0,6868.34,1285.5581,3800.5242,0.0,40011.6006,6679.3075,7646.34
2022/10/23 14:00,70.0275,12.5,6750,15894.5,1194.84,5653.725,1250.0,4215.0,0,42906.4875,7948.4225,6848.565,6752.4568,15768.5378,1427.085,6173.0,1284.6925,3795.5983,0.0,43081.1074,7879.737,7600.085
2022/10/23 15:00,90.75,19.25,6750,18341.0,1273.3225,4377.325,1250.0,4215.0,0,46558.67,10352.0225,5650.6475,6731.8111,18290.4495,1736.2375,4828.64,1284.388,3886.4147,0.0,46063.2617,9305.3209,6564.8775
2022/10/23 16:00,399.315,334.5225,6750,18341.0,1219.9375,2581.855,1250.0,4215.0,0,51987.755,17629.9625,3801.7925,6749.5283,18356.2081,1608.785,2877.1725,1284.5494,3915.3882,0.0,51070.0801,16278.4486,4485.9575
2022/10/23 17:00,558.4,545.4375,6750,18866.75,1193.91,807.305,1250.0,4215.0,0,57705.05,24622.085,2001.215,6703.2806,18813.79,1269.0425,794.0625,1285.1388,3952.2008,0.0,57065.5176,24248.0024,2063.105
2022/10/23 18:00,712.4025,702.885,6750,19918.5,1285.7075,47.1125,1250.0,4215.0,0,61385.685,27919.365,1332.82,6758.337,19984.6936,1262.7075,11.5875,1284.6535,4002.007,0.0,61100.3496,27796.3635,1274.295
2022/10/23 19:00,598.7925,586.6425,6750,20433.0,1476.265,4.06,1250.0,4300.0,0,60524.8525,26311.5275,1480.325,6769.9534,20401.0562,1450.4875,1.5525,1284.3303,3941.6625,0.0,59770.6904,25921.648,1452.04
2022/10/23 20:00,501.0,493.5675,6750,20338.0,1721.855,4.0,1250.0,4385.0,0,58536.8925,24088.0375,1725.855,6779.5943,20310.7155,2109.17,1.6625,1284.454,3952.7824,0.0,58245.1719,23806.7932,2110.8325
2022/10/23 21:00,481.475,485.3775,6750,20338.0,1893.3025,4.0,1250.0,4385.0,0,57458.66,22838.3575,1897.3025,6762.0403,20374.9747,2567.8925,1.6175,1285.5482,3966.2838,0.0,57719.8418,22761.4848,2569.51
2022/10/23 22:00,475.23,474.7375,6750,19495.0,1983.4,4.0,1250.0,4385.0,0,55865.68,21998.28,1987.4,6778.8006,19487.9475,2319.0175,1.7375,1286.1853,3980.0039,0.0,55642.6963,21789.004,2320.755
2022/10/23 23:00,482.4275,477.2,6750,17474.75,2044.655,4.0,1250.0,4385.0,0,53835.6,21927.195,2048.655,6820.7763,17505.3051,2348.0675,1.745,1286.052,3980.0703,0.0,53294.6201,21352.6039,2349.8125
2022/10/24 0:00,485.19,485.275,6750,15338.25,2070.5275,4.0,1250.0,4385.0,0,52448.865,22651.0875,2074.5275,6830.2092,15340.6078,2329.9325,1.905,1285.7953,3933.9694,0.0,52056.667,22334.2478,2331.8375
2022/10/24 1:00,614.96,580.8,6750,15255.5,1557.745,4.0,1250.0,4175.0,0,52559.855,23567.61,1561.745,6810.354,15351.6134,2387.825,2.49,1285.8432,3917.1664,0.0,51726.2051,21970.9131,2390.315
2022/10/24 2:00,601.39,554.47,6750,15323.75,1551.185,4.0,1250.0,4175.0,0,51546.085,22492.15,1555.185,6809.5432,15338.9407,2288.865,1.895,1284.0751,3900.9143,0.0,50771.9844,21147.7511,2290.76
2022/10/24 3:00,595.805,565.155,6750,15314.0,1514.46,4.0,1250.0,4175.0,0,50804.7475,21797.2875,1518.46,6843.8186,15246.6291,1909.11,1.8225,1281.6039,3901.2774,0.0,50130.7363,20946.4748,1910.9325
2022/10/24 4:00,568.95,547.22,6750,15341.0,1457.0075,5.9475,1250.0,4175.0,0,50313.5025,21334.5475,1462.955,6865.3608,15265.115,1488.6625,1.9025,1278.4293,3903.8157,0.0,49547.0186,20743.7328,1490.565
2022/10/24 5:00,568.0,543.37,6750,15341.25,1440.07,4.0,1250.0,4175.0,0,50706.45,21746.13,1444.07,6882.375,15271.4856,1339.3075,1.865,1275.8825,3912.4962,0.0,49908.208,21224.7962,1341.1725
2022/10/24 6:00,586.75,547.86,6750,16513.5,1462.59,4.62,1250.0,4175.0,0,53065.785,22910.075,1467.21,6833.5225,16462.1681,1271.4725,1.89,1275.3133,3932.3168,0.0,52283.8291,22507.1459,1273.3625
2022/10/24 7:00,652.12,620.36,6750,18062.5,1552.9975,216.035,1250.0,4175.0,0,55893.9225,23887.39,1769.0325,6818.8082,18094.5385,1222.88,188.61,1271.5396,3917.7686,0.0,55605.6455,24091.5006,1411.49
2022/10/24 8:00,524.45,485.63,6750,18660.5,1596.61,1578.48,1250.0,4175.0,0,53056.7975,19046.2075,3175.09,6803.7156,18664.8538,1270.6625,1814.555,1269.6099,3916.4477,0.0,53701.5459,19961.7014,3085.2175
2022/10/24 9:00,235.85,149.7,6750,19894.25,1448.3875,3604.7475,1250.0,4175.0,0,50905.6325,13783.2475,5053.135,6751.184,19906.0797,1119.035,3936.4175,1268.2503,3845.4433,0.0,51501.4473,14675.0375,5055.4525
2022/10/24 10:00,56.675,-80.0,6750,20365.75,1203.89,5212.3975,1250.0,4175.0,0,47695.7,8738.6625,6416.2875,6736.9615,20156.9764,551.44,5482.285,1267.7759,3769.6828,0.0,48252.9834,10287.8618,6033.725
2022/10/24 11:00,60.82,5.0,6750,18467.0,1012.915,6112.055,1250.0,4175.0,0,45964.6875,8197.7175,7124.97,6771.0074,17871.8357,309.68,6420.5325,1265.8182,3764.3619,0.0,46573.4795,10170.2438,6730.2125
2022/10/24 12:00,114.555,35.75,6750,14953.25,932.695,6430.6825,1250.0,4175.0,0,43647.91,9156.2825,7363.3775,6795.4431,14674.7346,327.72,6759.9425,1264.0599,3782.2433,0.0,43986.2646,10382.1212,7087.6625
2022/10/24 13:00,31.5,-31.75,6750,14504.0,919.585,6279.8175,1250.0,4175.0,0,41256.7675,7378.365,7199.4025,6821.1595,13672.4866,363.25,6563.44,1263.0816,3781.3306,0.0,41949.0371,9484.2888,6926.69
2022/10/24 14:00,105.4675,52.375,6750,15894.5,950.4825,5622.89,1250.0,4175.0,0,44556.73,9913.8575,6573.3725,6825.9492,15868.875,445.3375,5808.1725,1261.0857,3790.4398,0.0,45616.7275,11616.8678,6253.51
2022/10/24 15:00,204.26,159.25,6750,18341.0,1054.8575,4320.755,1250.0,4175.0,0,48431.125,12539.5125,5375.6125,6782.8794,18429.1439,653.0025,4449.51,1258.5187,3812.1507,0.0,49229.9971,13844.7919,5102.5125
2022/10/24 16:00,508.1,510.2725,6750,18341.0,1259.3625,2517.95,1250.0,4175.0,0,53899.865,19606.5525,3777.3125,6758.4934,18418.6656,900.2525,2555.2925,1257.8815,3825.0194,0.0,54065.6133,20350.0084,3455.545
2022/10/24 17:00,673.5,767.615,6750,18868.0,1689.5675,768.73,1250.0,4175.0,0,59165.7,25664.4025,2458.2975,6754.4666,18896.1327,1270.1925,661.9475,1258.4423,3813.3052,0.0,59465.6201,26811.1333,1932.14
2022/10/24 18:00,797.0,811.75,6750,19918.5,2473.2825,39.575,1250.0,4175.0,0,62875.9525,28269.595,2512.8575,6836.946,19936.6737,2357.1775,6.9275,1258.7939,3837.2219,0.0,62680.6426,28446.9021,2364.105
2022/10/24 19:00,648.33,636.11,6750,20434.5,3568.34,4.06,1250.0,4175.0,0,62047.84,25865.94,3572.4,6853.8302,20319.7694,3767.81,1.8025,1258.5278,3808.0704,0.0,60808.5479,24798.7376,3769.6125
2022/10/24 20:00,502.1875,489.5,6750,20355.0,4824.4925,4.0,1250.0,4175.0,0,59857.5925,22499.1,4828.4925,6828.0321,20435.0033,4896.135,2.015,1258.8606,3743.7533,0.0,58921.0342,21757.2349,4898.15
2022/10/24 21:00,439.5,458.0,6750,20389.75,5923.275,4.0,1250.0,4175.0,0,58918.2475,20426.2225,5927.275,6810.5465,20323.9873,5996.07,2.0075,1259.603,3713.1623,0.0,57981.0098,19875.6332,5998.0775
2022/10/24 22:00,411.46,385.2975,6750,19530.0,6663.2675,4.0,1250.0,4175.0,0,57433.1275,19060.86,6667.2675,6803.8135,19591.2365,6851.245,2.01,1259.8401,3647.7318,0.0,56035.1484,17879.2715,6853.255
2022/10/24 23:00,411.64,344.72,6750,17500.5,7042.77,4.0,1250.0,4175.0,0,55243.48,18521.21,7046.77,6813.1691,17478.9728,7330.8125,1.965,1259.9925,3615.9072,0.0,53996.917,17496.0979,7332.7775
2022/10/25 0:00,421.81,361.405,6750,15335.75,7174.4825,4.0,1250.0,4175.0,0,53699.3025,19010.07,7178.4825,6795.6805,15410.2106,7641.315,2.0375,1258.7081,3604.584,0.0,52769.4199,18056.8842,7643.3525
2022/10/25 1:00,179.24,201.9,6800,15227.5,8540.0025,4.0,1250.0,3995.0,0,52909.855,17093.3525,8544.0025,6817.6301,15283.0519,7621.9975,2.1275,1256.5386,3567.8335,0.0,52353.2158,17804.0367,7624.125
2022/10/25 2:00,209.0,231.215,6800,15285.5,8527.9325,4.0,1250.0,3995.0,0,51896.085,16033.6525,8531.9325,6805.7191,15281.5406,7627.1225,2.07,1258.5745,3499.0292,0.0,51292.3076,16818.2517,7629.1925
2022/10/25 3:00,221.6,254.4,6800,15271.0,8557.72,4.0,1250.0,3995.0,0,51154.7475,15277.0275,8561.72,6850.8157,15283.8209,7700.37,2.0125,1258.7844,3539.9869,0.0,50507.709,15871.9186,7702.3825
